"ff" "t" "td" "hu" "dd" "precip_log" "ws_arome" "p3031_arome" "u10_arome" "v10_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome_log" "msl_arome" "rain" "rain_class" "rain_log" "month2" "month3" "month4" "month5" "month6" "month7" "month8" "month9" "month10" "month11" "month12"
"472" -0.706752172612402 -0.557221183064045 -0.554338743491494 0.0100101696555027 0.676470403223477 -0.820398516270391 -0.85283376082582 0.682581600039071 0.111182793184708 -0.0372996584326071 -0.528060403252871 -0.44245999674466 0.289469686440541 -1.04268629595618 0.355290958254436 7.6 "high_rain" 2.15176220325946 0 0 0 0 0 0 0 0 0 1 0
"475" -0.760951159590628 0.74352732959801 0.587639110380177 -0.532745650154302 -1.90871967068857 -0.436627064579996 -0.688093910436184 -2.00997528464337 -1.29095180327707 -0.786769362642036 0.751682399510086 0.522382209249233 -0.754838759967126 -1.04536308815289 0.156689978894606 0 "no_rain" 0 0 0 0 0 1 0 0 0 0 0 0
"476" 1.12763479728831 -0.72283842063164 -0.77653312050546 -0.150951773289894 -0.616933685497795 0.432649988119901 0.994378496579559 -0.644111025117894 -1.48778381064637 1.59170572047732 -0.702447090511921 -0.567006203834369 0.502764744837631 0.842110250422307 -1.831730823049 0.2 "low_rain" 0.182321556793955 0 0 1 0 0 0 0 0 0 0 0
"477" 2.49465369107244 -0.697300495449466 -0.559491338890097 0.414377977542745 0.436991080707944 2.06038165785552 3.02165712062647 0.448710854862113 2.18316757477421 1.48507711032422 -0.614688891684311 -0.557140319768716 0.187283939561065 2.17703806338068 -1.76958513858719 23.2 "high_rain" 3.18635263316264 0 0 0 0 0 0 0 0 0 0 0
"478" -1.28801667063975 -1.29225829697093 -1.04311213507583 0.954680109197897 -1.32134808911331 -0.612447306899028 -1.51646680055841 -1.68523877463045 -0.644147956530329 -0.646750414855247 -1.64278994747907 -1.23573518547892 1.75538764255911 -0.160053636089051 1.96472652501643 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 0 0 1
"479" 2.4349562561399 -0.431807213852548 -0.223397484643626 0.625395158843126 0.131708881284994 -0.149984386596786 2.74901303759097 0.0838874104269501 1.20886210556426 2.47405426746592 -0.400147069625236 -0.142223658149729 0.840153537832854 0.26790961773521 0.372809655989281 26.2 "high_rain" 3.30321697330195 0 0 0 0 0 0 0 0 0 0 0
"480" -0.0218026560180166 0.20596664705034 0.489378212164447 0.754459155778004 0.66460431066641 -0.612447306899028 0.129109317177071 0.615103339673894 0.240701999797389 0.392440597712561 0.160538465633437 0.482666585456602 0.897160943168937 0.741944373852122 -0.00958793374557485 0 "no_rain" 0 0 0 0 0 0 0 0 1 0 0 0
"482" -0.480006652210746 -0.56969515311989 -0.318494508491869 0.794699641514347 -0.296549186456743 0.0788953714556668 -0.211713202313894 -0.0209731226300393 0.0187675949803842 -0.784566941031716 -0.63727986570658 -0.606252213686343 0.133642038471838 0.336748726604285 1.40847870651172 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 0 0 1
"483" 0.565222120818611 -1.10683441776033 -1.0342532868465 0.277462178512954 0.541089074504115 0.0788953714556668 1.08378737867173 0.598341661503651 1.52557223203787 0.466126741961901 -1.07800282714679 -1.09903371502336 0.0921304140267079 1.26798394795394 -1.40572703641078 21.4 "high_rain" 3.10906095886099 0 0 0 0 0 0 0 0 0 1 0
"484" 0.246021216296283 -0.010830791982496 -0.199129635583087 -0.578851619003216 -1.82355948117541 -0.820398516270391 0.0914746663135883 -1.5989980621137 -1.90693733600924 -0.588644151520778 0.107546888658512 -0.310648425668843 -1.23512402714434 -0.980381724379108 -0.11505982704485 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"485" -0.0487712340796479 2.35047809370184 1.26154435067253 -2.98447085428613 -0.798161280914955 -0.820398516270391 -0.142509490446672 -0.691306588499276 -1.14693985772334 0.871743621688418 2.17017766933229 1.41424149228439 -2.4198647382073 -1.04780052433693 -0.518975666261562 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"486" 1.23681826380967 -0.50209972078963 -0.231352368767868 0.819727260691834 0.490388497214786 0.968723861277073 1.25963416187783 0.497480957997705 1.54168495214763 0.857640794510068 -0.534864371020003 -0.241797143845708 0.974877434937522 0.849982200526628 -0.0164029210442094 7.6 "high_rain" 2.15176220325946 0 1 0 0 0 0 0 0 0 0 0
"487" 0.285848598568527 -0.553849839805594 -0.691650891044087 -0.346756088031418 -1.84183805809414 -0.612447306899028 0.09031256957207 -2.10068750979536 -1.59200154316443 -1.22470921513104 -0.38335465096868 -0.401643859850034 -0.0502411067177355 -1.04780052433693 -0.916422614538885 0.6 "low_rain" 0.470003629245736 0 0 0 0 0 0 0 0 1 0 0
"488" 0.0868571487934033 -0.776358494858254 -1.10801675781612 -0.787438480607547 0.0362407729848829 -0.820398516270391 -0.106832085654959 0.139590753291771 0.0637455075130988 1.00042023757674 -1.04040678822528 -1.25568048871111 -0.469155403448128 -1.04780052433693 0.122064788077514 0 "no_rain" 0 0 0 1 0 0 0 0 0 0 0 0
"489" 0.754787659814912 -0.639229107823844 -0.148006878284959 1.62649992594258 0.15759853777316 1.06001848465988 0.855567917201524 0.0618158953357488 0.477492532682118 1.46465171123714 -0.645137339829051 -0.188516507748977 1.59946138758136 0.224271020187552 1.32528919679083 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 0 0 1
"490" 1.64658355183345 -0.455659467405398 -0.226290169779835 0.697042852959065 0.418652574028835 1.86151873482922 1.6740300653243 0.39570120219377 1.48936513022915 0.901675668085574 -0.466311912294557 -0.274755932868484 0.636840431000861 1.57332321286109 -1.30146064728416 12.1 "high_rain" 2.57261223020711 0 0 0 0 0 0 0 0 0 0 1
"491" 0.317268301164599 -0.744077883159397 -0.320212040291251 1.40566799202358 -0.441099768515673 -0.612447306899028 0.408352492440355 -0.393242318827714 -0.718605379248434 1.50943291561172 -0.738603544715801 -0.415057383786006 1.13716825554992 -1.04780052433693 0.0793179989875612 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 0 0 1
"492" -0.301961670832996 1.12246631183913 1.11781405797437 -0.21671061583467 1.2417279032151 -0.820398516270391 -0.666450468821681 1.12277134099171 0.539569662275696 -0.463646200281258 0.902669056350778 1.202146438164 0.628783179611423 -0.400021863098166 0.757740748848276 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"493" 0.467821042770785 -0.375927199345005 -0.952896517394705 -1.61236843820275 -1.74043690351549 -0.820398516270391 0.205072444740593 -1.76584859482459 -2.01820195094792 -0.798813003846085 -0.256228897298766 -1.20139857800031 -2.60259884139564 -1.04780052433693 0.260124181269779 0 "no_rain" 0 0 0 0 0 0 0 0 0 1 0 0
"494" -0.260068734038237 0.10162357320375 0.51893783839859 1.20642851386556 -1.94216047698578 -0.612447306899028 -0.532050046426625 -1.92840135736843 -1.48598978460476 -0.791157591293169 0.310917480241065 0.525578795236864 0.489998786201837 -0.182681355087981 -0.0476099242233563 0.4 "low_rain" 0.336472236621213 0 0 0 0 1 0 0 0 0 0 0
"495" 0.238177927574153 -0.00336567476748508 0.26014496798615 0.71094708583544 0.601030820845471 -0.612447306899028 0.45433974951732 0.7477660033985 1.16956615113318 0.158067866370096 0.332531732393171 0.210493512385735 -0.501572911606528 -0.915466021763969 -0.191836832311849 0.6 "low_rain" 0.470003629245736 0 0 0 1 0 0 0 0 0 0 0
"496" -1.27780526729602 1.58998733819408 1.12594973491954 -1.30516668123986 -0.43678482576765 -0.612447306899028 -0.977668659188082 -0.773585322850352 -0.564925430052108 0.102526363641165 1.4398289364665 1.22023768705301 -0.835422429706784 -1.04780052433693 0.283437076479638 0.2 "low_rain" 0.182321556793955 0 0 0 0 1 0 0 0 0 0 0
"497" 0.980224025941734 1.14168296841185 1.1301079698027 -0.278052819701055 0.224480150367592 -0.149984386596786 1.15528858317714 0.255976280495499 1.04443078645612 1.41786262539281 1.07952445602294 1.15815521393038 -0.0979934759686883 0.1887535702712 -0.255627446660861 4.2 "high_rain" 1.64865862558738 0 0 0 0 0 1 0 0 0 0 0
"498" 0.281135643179116 -0.569779436701412 -0.141498336728821 1.36984414496562 0.143574973842074 -0.436627064579996 -0.229686596498996 0.158728211739852 0.310380524979122 0.915840898350172 -0.441990302212101 -0.029737195113589 1.36541718129666 -0.151770751662491 0.916404541585061 13.1 "high_rain" 2.64617479738412 0 0 0 0 0 0 0 0 0 0 1
"499" -0.869610964402048 0.723383553629286 0.374032392364046 -0.966066978266475 -0.278750047621129 -0.612447306899028 -0.944453512265263 -1.30711700242007 -0.713637022756549 -0.941281621153535 0.640771605365723 0.517039205439532 -0.516047620816653 -1.04780052433693 0.730975639673029 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 1 0 0 0 0 0
"501" 0.52961312454306 1.18197052034948 1.38312752279779 0.29463799559555 0.568596834522791 -0.284324643113219 0.892433961072794 0.518595327843146 1.19385239409778 0.778907525950873 1.27805306440141 1.28188873581741 -0.3680541576293 -0.02038890202616 0.0265674696261654 0 "no_rain" 0 0 0 0 0 0 0 1 0 0 0 0
"502" -1.02906595507712 1.08310587929768 1.27076478454373 0.320647090034896 -1.56298488300286 -0.612447306899028 -0.894969988923526 -2.14986710285364 -1.02308045413286 -0.884496308662957 1.29785906680238 1.24748436677541 -0.446277631764593 -0.494565073161278 -0.486530104763074 1.8 "low_rain" 1.02961941718116 0 0 0 0 1 0 0 0 0 0 0
"504" -1.22098797176812 0.821068224540531 0.71826192355548 -0.524893848059399 0.166228423269219 -0.820398516270391 -0.980202490166441 0.619831267086797 0.149935929618153 -0.367807865397579 0.808050089138029 0.836156890938354 -0.184295104871624 -0.261783924180672 0.114724823155311 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"505" -0.3603499514907 0.940076641561251 1.0799379619741 0.191092355469082 0.942378750070684 0.269432900571825 -0.106608401488448 0.843435975765205 0.883745777862903 -0.122409029360677 0.93570761268247 1.02736505544353 -0.000541242750700966 0.520008473299274 -0.097672373715894 0 "no_rain" 0 0 0 0 0 0 0 1 0 0 0 0
"506" -0.151408929226817 0.0540033496791578 0.589808624232223 1.61374074753837 -0.0408888286361066 0.0788953714556668 -0.0395368775011537 -0.00720573547560424 0.0667434202305778 1.12308666153835 0.0821927511352187 0.606914351390305 1.59976568363074 1.40570472930743 0.626397180514624 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 1
"507" 0.0481061822582453 0.973031521911725 1.21065117155998 0.520868043454789 0.538392235286602 0.920181475810447 -0.130999766250127 0.817647653482544 0.863233063752327 -0.0108934765130358 0.796447754407951 1.06465613965564 0.582534485516262 0.452457733484134 0.311858781711495 0 "no_rain" 0 0 0 0 0 0 0 0 0 1 0 0
"508" -0.00714012813985145 1.13822734157209 1.61824858651346 1.16226212708175 0.459105162291594 1.7944067961482 0.26072844757998 0.445518034457005 0.913629529347615 0.7375809783251 1.12198370582465 1.62541627724705 1.21904651133679 1.02817848005608 -0.398956059704572 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"509" 0.103614323511305 0.752377105651238 0.45909541464635 -0.91257657649498 1.26006640989422 -0.612447306899028 0.182657800138277 1.25798662548406 0.900014039208263 -0.995213694379345 0.768439245224767 0.366598465701064 -1.28068412191332 -1.04780052433693 0.217770153216732 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 1 0 0 0 0
"511" 0.0447023811436683 0.836492119947594 0.465061577739476 -1.1653064564245 0.360940214773957 -0.612447306899028 0.242062332710731 0.317734494986374 0.800804978131256 0.82400939077152 0.7761745772879 0.389976749344136 -1.21278713791634 -1.04780052433693 -0.31623319676019 0 "no_rain" 0 0 0 0 0 1 0 0 0 0 0 0
"513" -0.947112897472359 2.3416283176486 1.80229567829545 -1.67125695391447 0.189960608383367 -0.820398516270391 -1.00464632672946 0.127252221834299 -0.310230311993097 -0.610899700085519 2.16727909647459 1.75977058511489 -1.44699005596694 -1.04780052433693 -0.180443845699499 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 1 0 0 0 0 0
"515" -0.217652135533539 -0.431470079526642 -0.35447227987158 0.226916202527057 -0.804094327193501 -0.820398516270391 -0.118497459703817 -1.70208462210754 -0.803905544192764 -1.47744111968064 -0.314334105397503 -0.24411899789767 0.25465806247021 -0.852092461567332 1.4076572137489 0.2 "low_rain" 0.182321556793955 0 0 1 0 0 0 0 0 0 0 0
"516" -0.358255304650964 0.569481733884409 0.540180994866631 -0.213275452418148 1.12252760980084 0.76077265190571 -0.475191240535947 1.04686621592984 0.63858810702028 -0.467567025659589 0.434892416556385 0.494973881459938 -0.00319177702367446 1.55578177356578 -0.00368679638429021 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 1 0 0 0 0 0
"517" 1.51881009460941 -0.933715941442909 -0.645910307329935 0.965476337078374 -0.0603060710022309 2.33479286310561 1.69502664252521 -0.130270517100068 -0.0768494056898253 1.82221066878116 -0.870027571147165 -0.728220215749285 0.532683449283759 1.70997180982414 -2.61896976810732 11.9 "high_rain" 2.55722731136763 1 0 0 0 0 0 0 0 0 0 0
"518" -1.52340260925532 0.883100940494675 1.15234548678619 0.608219341760529 -1.57862655046446 -0.820398516270391 -1.38296310399386 -1.10349717080987 -0.9251580116659 -0.523866468642752 0.879180632561851 1.15541481656712 0.646948612614749 0.359954376328871 0.290417334511604 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 1 0 0 0
"519" -0.52844536037969 0.171073244326171 -0.691831683865016 -2.15512425801255 -1.13742365447864 -0.820398516270391 -0.652035542604075 -1.14051081517458 -1.37343357591502 0.39066507712808 0.0025582845101942 -0.594980118434739 -1.65479688111414 -1.04780052433693 0.595196010420178 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"520" -0.541536903128051 1.40894620521942 1.33874288524116 -0.404172390850346 0.897611219059902 -0.612447306899028 -0.342869993593092 0.141330063722607 -0.214260989056489 -1.28560485193572 1.48594042455393 1.25677214582953 -0.829182892025787 -0.950989497986696 -0.277297356345086 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 1 0 0 0 0 0
"522" -0.359826289780768 2.07082517041975 1.85110973996653 -0.782531104298232 -1.36018257384556 -0.284324643113219 -0.385017907791599 -1.36921361817959 -1.37523648120345 0.0765413739909428 2.31785148194577 1.88876383756504 -1.31241171799731 -0.928425954525552 -0.920599103188658 2.2 "high_rain" 1.16315080980568 0 0 0 0 0 1 0 0 0 0 0
"524" 0.535897065062274 -1.06764255238173 -0.952896517394705 0.434007482779981 0.595565226697959 0.702268859002126 0.51762164737567 0.446426059140209 1.06493818395037 0.64917814820877 -0.994276974683026 -0.969294994664134 0.219328898820663 0.229232940603465 -2.17562616499859 7.1 "high_rain" 2.09186406167839 0 1 0 0 0 0 0 0 0 0 0
"525" -0.0354178604763169 1.23987334081205 1.08138430454199 -0.598995230330002 -0.632035985115896 -0.612447306899028 0.223552323709952 -0.622370635843996 -1.19951828895791 1.10773238528664 1.15073377402679 1.17418177614659 -0.199241553433298 -0.584716382055771 -1.04908737655854 3.6 "high_rain" 1.52605630349505 0 0 0 0 0 0 0 1 0 0 0
"526" -0.578455053678437 -0.538510227980066 -0.86096336791417 -0.897363709936111 -0.480473621091429 -0.820398516270391 -0.866594876624695 -0.346979648559121 -0.779723355735552 0.640122917903088 -0.771042336272347 -0.736146232300579 0.205981840353957 -1.04780052433693 0.742117803643017 0.2 "low_rain" 0.182321556793955 1 0 0 0 0 0 0 0 0 0 0
"527" 3.40320675780888 0.33003207895842 0.7248608615222 1.06705902668112 0.598262065915485 2.11385585234339 3.59457500899537 0.467590890963012 2.77875861703132 1.60736089024213 0.302938444503794 0.819296507717075 1.49582433967439 1.61986025037003 -1.39285536282537 6.8 "high_rain" 2.05412373369555 0 0 0 0 0 0 0 0 0 0 1
"528" -0.360873613200633 0.722035016325881 0.598757868871918 -0.492014426787023 0.853383055892614 -0.612447306899028 -0.566217513043712 1.06782261128782 0.60727951302166 -0.403760848399628 0.77570391990318 0.631475877112378 -0.594283417684531 -1.0261549377391 0.652622729354537 0.8 "low_rain" 0.587786664902119 0 0 0 0 0 0 1 0 0 0 0
"529" 0.478032446114509 0.111231901490118 0.627051945359121 1.54258379105336 -2.23018290541663 -0.436627064579996 0.209264686436162 -2.27716566296428 -1.27823126634286 -1.52663721944532 0.332946832969053 0.656726810976218 0.857485808252949 0.454083920653055 0.251996749912216 0.2 "low_rain" 0.182321556793955 0 0 0 0 1 0 0 0 0 0 0
"530" -0.1443394961427 -0.308837468503306 -0.158221672671829 0.449711086969786 -2.24798204425224 -0.612447306899028 -0.275888422913493 -1.96353932367787 -1.06949966405371 -1.29640436263179 -0.227193913879183 -0.165363370291204 0.217548761902049 0.306827839907369 0.411103857086692 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"531" 1.63741947190959 -0.0634879628750999 -0.073339443210455 -0.161257263539446 0.474207461909682 1.20406581169582 2.96050093659215 0.51827113105278 2.49634614151819 1.21113818017847 0.213338330156943 0.043148394301012 -0.68561315906227 1.15080735993474 -0.756640813900048 1 "low_rain" 0.693147180559945 0 0 0 0 0 0 0 0 1 0 0
"532" -0.0367270147511515 -0.221603961692883 -0.458156962717437 -0.581328675616481 0.451014644639043 0.353958519508054 0.189395096578558 0.791675648955845 0.409588775769683 0.122261432486159 -0.306218665256029 -0.340663260503368 -0.0794442275681847 1.09628913198744 -0.126502394877211 13.7 "high_rain" 2.68784749378469 0 1 0 0 0 0 0 0 0 0 0
"533" 2.34174447177155 -0.483725900031361 -0.413320343108379 0.208758910182602 -2.1633012928222 -0.820398516270391 1.78539500184236 -2.14464579472985 -2.13440629932965 -2.13819669553273 -0.467643119774049 -0.349920923307383 0.412465918237737 -0.927083953026302 0.236325195667735 0.2 "low_rain" 0.182321556793955 0 1 0 0 0 0 0 0 0 0 0
"535" -0.243573390175299 1.9313358431044 1.25856126912597 -2.02949542449418 -2.00256967545817 -0.820398516270391 -0.333589432958286 -2.08267786641327 -1.35862237405488 -0.986763397629224 1.88014426018578 1.21028544554637 -2.13006004629224 -1.04780052433693 0.367958473875133 0 "no_rain" 0 0 0 0 0 1 0 0 0 0 0 0
"536" -1.09111986770436 -0.99389441860488 -1.118773930666 -0.252043725261709 -0.33915924609352 0.968723861277073 -0.769051071477748 -0.0724763441294058 -0.657408373925035 -0.90170331568317 -0.871012004634083 -0.947206992785286 -0.105414834119583 1.4750073581397 -0.0602191089969912 8.7 "high_rain" 2.27212588550934 1 0 0 0 0 0 0 0 0 0 0
"537" 0.779661591036807 0.935778178906823 1.22719371468185 0.610673029915181 0.546482752939154 -0.0298129321823407 0.660642695360152 0.527692598252476 0.936662671431985 0.611042662086545 1.05783516071826 1.2960744875836 0.379911753489865 0.126614355206672 0.113883886776803 0 "no_rain" 0 0 0 0 0 0 0 0 1 0 0 0
"538" -0.533681977479033 1.05605084964923 0.452677269500782 -1.64132195842768 0.603655744350511 -0.612447306899028 -0.558003272021925 0.00414384165661174 -0.172701458233575 -1.06168013709207 1.01470010794173 0.512884251423413 -1.49615924271291 -1.01596606294943 0.982489502585265 0.2 "low_rain" 0.182321556793955 0 0 0 0 1 0 0 0 0 0 0
"539" -0.737124551788604 0.391137675516575 0.310031733728632 -0.351172726709787 -1.38661159817723 -0.149984386596786 -1.05337891562805 -1.16074388250467 -1.19499260104917 -0.0616444731018313 0.434591000137396 0.395941399732218 -0.296356666866045 1.38945801830547 0.49269899032117 0 "no_rain" 0 0 0 0 0 0 0 0 0 1 0 0
